,alpha,performance,capacity,method
12516,0.9,6.047714329235481,5.0,rewire
12517,0.95,5.816671982815262,5.0,rewire
12518,1.0,4.228998781483307,7.0,rewire
12519,1.05,2.0171917572100275,13.0,rewire
12520,1.1,1.4277050838872338,3.0,rewire
12521,1.2,1.1498089196574806,8.0,rewire
12522,1.3,1.0544256595577253,0.0,rewire
12523,1.4,0.9825088619000832,0.0,rewire
12524,1.5,0.8466279224617548,0.0,rewire
12525,2.0,0.5523255263863631,0.0,rewire
12526,2.5,0.455413076304804,0.0,rewire
12527,3.0,0.4065056382273218,0.0,rewire
12528,3.5,0.4240730139180525,0.0,rewire
12529,0.3,4.535374425688363,6.0,rewire
12530,0.5,4.838355039785583,5.0,rewire
12531,0.7,5.341556769474011,5.0,rewire
12532,0.8,5.857063053468299,5.0,rewire
12533,0.9,6.156156160691354,5.0,rewire
12534,0.95,5.960108559121062,5.0,rewire
12535,1.0,4.4213328174442905,5.0,rewire
12536,1.05,2.0846382914485875,14.0,rewire
12537,1.1,1.6225069655023476,3.0,rewire
12538,1.2,1.353949081770695,3.0,rewire
12539,1.3,1.032301189809821,0.0,rewire
12540,1.4,0.9796144702882096,0.0,rewire
12541,1.5,0.822731478812409,0.0,rewire
12542,2.0,0.5212050137983908,0.0,rewire
12543,2.5,0.5083735789409953,0.0,rewire
12544,3.0,0.3971149744371238,0.0,rewire
12545,3.5,0.4504821570260295,0.0,rewire
12546,0.3,4.537667899371147,6.0,rewire
12547,0.5,4.852693267017331,5.0,rewire
12548,0.7,5.400102886658193,5.0,rewire
12549,0.8,6.28283611981116,5.0,rewire
12550,0.9,6.671210681676009,5.0,rewire
12551,0.95,6.535072207963006,6.0,rewire
12552,1.0,4.634879326765544,5.0,rewire
12553,1.05,2.0876870378458183,14.0,rewire
12554,1.1,1.184916659876425,12.0,rewire
12555,1.2,1.158636153980602,8.0,rewire
12556,1.3,1.0399618283026917,0.0,rewire
12557,1.4,0.9701537971866534,0.0,rewire
12558,1.5,0.826935995284194,0.0,rewire
12559,2.0,0.5290969492312548,0.0,rewire
12560,2.5,0.474887413954402,0.0,rewire
12561,3.0,0.3671208807006412,0.0,rewire
12562,3.5,0.4077748301101258,0.0,rewire
12563,0.3,4.527047835255936,6.0,rewire
12564,0.5,4.828754011743,5.0,rewire
12565,0.7,5.326025185948846,5.0,rewire
12566,0.8,5.777055848176934,5.0,rewire
12567,0.9,6.388368717921601,5.0,rewire
12568,0.95,6.067487673662452,5.0,rewire
12569,1.0,4.471657077884919,5.0,rewire
12570,1.05,2.056255989746305,14.0,rewire
12571,1.1,1.3260174658387474,3.0,rewire
12572,1.2,1.1738396992921662,8.0,rewire
12573,1.3,1.034507960941072,0.0,rewire
12574,1.4,0.959019741324404,0.0,rewire
12575,1.5,0.8155087477901559,0.0,rewire
12576,2.0,0.504171283697284,0.0,rewire
12577,2.5,0.412929378162798,0.0,rewire
12578,3.0,0.3505042618362464,0.0,rewire
12579,3.5,0.3307473550386458,0.0,rewire
12580,0.3,4.542560275053134,6.0,rewire
12581,0.5,4.830409727369642,5.0,rewire
12582,0.7,5.437984611880882,5.0,rewire
12583,0.8,5.777235622769505,5.0,rewire
12584,0.9,6.026881527836736,5.0,rewire
12585,0.95,6.005744247586291,5.0,rewire
12586,1.0,4.409088855092565,5.0,rewire
12587,1.05,1.190618515838474,3.0,rewire
12588,1.1,1.2560282481227631,3.0,rewire
12589,1.2,1.2398644103752865,3.0,rewire
12590,1.3,1.051924094621042,0.0,rewire
12591,1.4,0.9740392794455712,0.0,rewire
12592,1.5,0.8387075514498943,0.0,rewire
12593,2.0,0.5225043513565389,0.0,rewire
12594,2.5,0.4367122557463439,0.0,rewire
12595,3.0,0.4006214293340948,0.0,rewire
12596,3.5,0.2656411391227782,0.0,rewire
12597,0.3,4.537667899371147,6.0,rewire
12598,0.5,4.852693267017331,5.0,rewire
12599,0.7,5.400102886658193,5.0,rewire
12600,0.8,6.28283611981116,5.0,rewire
12601,0.9,6.671210681676009,5.0,rewire
12602,0.95,6.535072207963006,6.0,rewire
12603,1.0,4.634879326765544,5.0,rewire
12604,1.05,2.0876870378458183,14.0,rewire
12605,1.1,1.184916659876425,12.0,rewire
12606,1.2,1.158636153980602,8.0,rewire
12607,1.3,1.0399618283026917,0.0,rewire
12608,1.4,0.9701537971866534,0.0,rewire
12609,1.5,0.826935995284194,0.0,rewire
12610,2.0,0.5290969492312548,0.0,rewire
12611,2.5,0.474887413954402,0.0,rewire
12612,3.0,0.3671208807006412,0.0,rewire
12613,3.5,0.4077748301101258,0.0,rewire
12614,0.3,4.537497321174231,6.0,rewire
12615,0.5,4.850323268368622,5.0,rewire
12616,0.7,5.329541185672159,5.0,rewire
12617,0.8,5.958880527007065,5.0,rewire
12618,0.9,6.276114539849833,5.0,rewire
12619,0.95,5.815574060378506,5.0,rewire
12620,1.0,4.287896323954644,7.0,rewire
12621,1.05,2.070691269897646,8.0,rewire
12622,1.1,1.3241146764254197,3.0,rewire
12623,1.2,1.155432092735223,8.0,rewire
12624,1.3,1.053113672666117,0.0,rewire
12625,1.4,1.0146892226025177,0.0,rewire
12626,1.5,0.8394848297628216,0.0,rewire
12627,2.0,0.5460571328426237,0.0,rewire
12628,2.5,0.5196374318215636,0.0,rewire
12629,3.0,0.3741197173931668,0.0,rewire
12630,3.5,0.4431808469002951,0.0,rewire
12631,0.3,4.532822640534973,6.0,rewire
12632,0.5,4.8228141420139234,5.0,rewire
12633,0.7,5.353179168625426,5.0,rewire
12634,0.8,5.723007730629606,5.0,rewire
12635,0.9,6.029237710102053,5.0,rewire
12636,0.95,5.768854983657965,5.0,rewire
12637,1.0,4.221348450194891,7.0,rewire
12638,1.05,2.079437321699204,14.0,rewire
12639,1.1,1.481070357612034,3.0,rewire
12640,1.2,1.176129447924149,3.0,rewire
12641,1.3,1.0495033187814649,0.0,rewire
12642,1.4,1.005441815026885,0.0,rewire
12643,1.5,0.8490149661579399,0.0,rewire
12644,2.0,0.5379187455284506,0.0,rewire
12645,2.5,0.5213240606977125,0.0,rewire
12646,3.0,0.3750154495034208,0.0,rewire
12647,3.5,0.350670210187896,0.0,rewire
12648,0.3,4.527047835255936,6.0,rewire
12649,0.5,4.828754011743,5.0,rewire
12650,0.7,5.326025185948846,5.0,rewire
12651,0.8,5.777055848176934,5.0,rewire
12652,0.9,6.388368717921601,5.0,rewire
12653,0.95,6.067487673662452,5.0,rewire
12654,1.0,4.471657077884919,5.0,rewire
12655,1.05,2.056255989746305,14.0,rewire
12656,1.1,1.3260174658387474,3.0,rewire
12657,1.2,1.1738396992921662,8.0,rewire
12658,1.3,1.034507960941072,0.0,rewire
12659,1.4,0.959019741324404,0.0,rewire
12660,1.5,0.8155087477901559,0.0,rewire
12661,2.0,0.504171283697284,0.0,rewire
12662,2.5,0.412929378162798,0.0,rewire
12663,3.0,0.3505042618362464,0.0,rewire
12664,3.5,0.3307473550386458,0.0,rewire
12665,0.3,4.54696003386016,6.0,rewire
12666,0.5,4.834600954142069,5.0,rewire
12667,0.7,5.324606504888153,5.0,rewire
12668,0.8,5.752299049162402,5.0,rewire
12669,0.9,6.127665498024374,5.0,rewire
12670,0.95,5.9580435729666,5.0,rewire
12671,1.0,4.296554250620014,5.0,rewire
12672,1.05,2.0463088698117966,4.0,rewire
12673,1.1,1.261014902198778,3.0,rewire
12674,1.2,1.1500813963014216,8.0,rewire
12675,1.3,1.085229585880077,0.0,rewire
12676,1.4,0.9823082414435051,0.0,rewire
12677,1.5,0.849188945877001,0.0,rewire
12678,2.0,0.5430995151704988,0.0,rewire
12679,2.5,0.4327896399318096,0.0,rewire
12680,3.0,0.3964384199634404,0.0,rewire
12681,3.5,0.4039593989678951,0.0,rewire
12682,0.3,4.53292811142996,6.0,rewire
12683,0.5,4.8195871917172095,5.0,rewire
12684,0.7,5.338532353819906,5.0,rewire
12685,0.8,5.906223633826532,5.0,rewire
12686,0.9,6.64463634154695,6.0,rewire
12687,0.95,5.86631973593147,5.0,rewire
12688,1.0,4.340339515202253,8.0,rewire
12689,1.05,2.0868407238590048,14.0,rewire
12690,1.1,1.3760847863694032,3.0,rewire
12691,1.2,1.1953285973617382,8.0,rewire
12692,1.3,1.11252507810693,0.0,rewire
12693,1.4,0.9960129021816756,0.0,rewire
12694,1.5,0.8419993616238529,0.0,rewire
12695,2.0,0.5674849709211883,0.0,rewire
12696,2.5,0.5140345428382582,0.0,rewire
12697,3.0,0.4133491758524675,0.0,rewire
12698,3.5,0.3964110523784028,0.0,rewire
12699,0.3,4.546370289463851,6.0,rewire
12700,0.5,4.825040901476978,5.0,rewire
12701,0.7,5.342140908450636,5.0,rewire
12702,0.8,5.861315634112555,5.0,rewire
12703,0.9,6.737622059214605,6.0,rewire
12704,0.95,6.434875411600989,6.0,rewire
12705,1.0,4.524288281669698,5.0,rewire
12706,1.05,2.105906672900064,14.0,rewire
12707,1.1,1.4739028238151484,3.0,rewire
12708,1.2,1.224621842540922,3.0,rewire
12709,1.3,1.0441437354815244,0.0,rewire
12710,1.4,0.9706079262152372,0.0,rewire
12711,1.5,0.8316311368093309,0.0,rewire
12712,2.0,0.5810910800404638,0.0,rewire
12713,2.5,0.4495843717217718,0.0,rewire
12714,3.0,0.299830114730732,0.0,rewire
12715,3.5,0.3567631827176611,0.0,rewire
12716,0.3,4.53837418163965,6.0,rewire
12717,0.5,4.820805253675105,5.0,rewire
12718,0.7,5.334401010200332,5.0,rewire
12719,0.8,5.757036558384352,5.0,rewire
12720,0.9,6.1361153123950585,5.0,rewire
12721,0.95,5.809474787363164,5.0,rewire
12722,1.0,4.4720282410328105,5.0,rewire
12723,1.05,2.086970591882781,8.0,rewire
12724,1.1,1.223569561034942,13.0,rewire
12725,1.2,1.1699349110013746,8.0,rewire
12726,1.3,1.0307647295327351,0.0,rewire
12727,1.4,0.973693580383072,0.0,rewire
12728,1.5,0.8296401319138813,0.0,rewire
12729,2.0,0.4116844030769669,0.0,rewire
12730,2.5,0.4768314515339484,0.0,rewire
12731,3.0,0.4284819205158972,0.0,rewire
12732,3.5,0.3819935395502142,0.0,rewire
12733,0.3,4.524106626120925,6.0,rewire
12734,0.5,4.82524028833013,5.0,rewire
12735,0.7,5.331892491770272,5.0,rewire
12736,0.8,5.810633231323576,5.0,rewire
12737,0.9,6.511533896549443,5.0,rewire
12738,0.95,6.364264380057946,6.0,rewire
12739,1.0,4.306907196514984,7.0,rewire
12740,1.05,2.103998789830905,4.0,rewire
12741,1.1,1.467893109761315,3.0,rewire
12742,1.2,1.1612082565079356,8.0,rewire
12743,1.3,1.0524133315928927,0.0,rewire
12744,1.4,0.9857720884539444,0.0,rewire
12745,1.5,0.8225438646652146,0.0,rewire
12746,2.0,0.5212713726593344,0.0,rewire
12747,2.5,0.4511045894747946,0.0,rewire
12748,3.0,0.3949458582474034,0.0,rewire
12749,3.5,0.4104671943819312,0.0,rewire
12750,0.3,4.5261561781009325,6.0,rewire
12751,0.5,4.839176662680218,5.0,rewire
12752,0.7,5.348146723552878,5.0,rewire
12753,0.8,5.769177378207077,5.0,rewire
12754,0.9,6.556715937595447,6.0,rewire
12755,0.95,6.0500907371265695,5.0,rewire
12756,1.0,4.446709177362919,5.0,rewire
12757,1.05,2.109753637227287,14.0,rewire
12758,1.1,1.3221295739166945,3.0,rewire
12759,1.2,1.187312852602921,8.0,rewire
12760,1.3,1.034317287165322,0.0,rewire
12761,1.4,0.9874812505980788,0.0,rewire
12762,1.5,0.8462608742174061,0.0,rewire
12763,2.0,0.5318977933030016,0.0,rewire
12764,2.5,0.4348358157886799,0.0,rewire
12765,3.0,0.4471219740581217,0.0,rewire
12766,3.5,0.4105508483082918,0.0,rewire
12767,0.3,4.541194932720616,6.0,rewire
12768,0.5,4.839730739958515,5.0,rewire
12769,0.7,5.344947270255734,5.0,rewire
12770,0.8,5.818801018912739,5.0,rewire
12771,0.9,6.047714329235481,5.0,rewire
12772,0.95,5.816671982815262,5.0,rewire
12773,1.0,4.228998781483307,7.0,rewire
12774,1.05,2.0171917572100275,13.0,rewire
12775,1.1,1.4277050838872338,3.0,rewire
12776,1.2,1.1498089196574806,8.0,rewire
12777,1.3,1.0544256595577253,0.0,rewire
12778,1.4,0.9825088619000832,0.0,rewire
12779,1.5,0.8466279224617548,0.0,rewire
12780,2.0,0.5523255263863631,0.0,rewire
12781,2.5,0.455413076304804,0.0,rewire
12782,3.0,0.4065056382273218,0.0,rewire
12783,3.5,0.4240730139180525,0.0,rewire
12784,0.3,4.542560275053134,6.0,rewire
12785,0.5,4.830409727369642,5.0,rewire
12786,0.7,5.437984611880882,5.0,rewire
12787,0.8,5.777235622769505,5.0,rewire
12788,0.9,6.026881527836736,5.0,rewire
12789,0.95,6.005744247586291,5.0,rewire
12790,1.0,4.409088855092565,5.0,rewire
12791,1.05,1.190618515838474,3.0,rewire
12792,1.1,1.2560282481227631,3.0,rewire
12793,1.2,1.2398644103752865,3.0,rewire
12794,1.3,1.051924094621042,0.0,rewire
12795,1.4,0.9740392794455712,0.0,rewire
12796,1.5,0.8387075514498943,0.0,rewire
12797,2.0,0.5225043513565389,0.0,rewire
12798,2.5,0.4367122557463439,0.0,rewire
12799,3.0,0.4006214293340948,0.0,rewire
12800,3.5,0.2656411391227782,0.0,rewire
12801,0.3,4.53837418163965,6.0,rewire
12802,0.5,4.820805253675105,5.0,rewire
12803,0.7,5.334401010200332,5.0,rewire
12804,0.8,5.757036558384352,5.0,rewire
12805,0.9,6.1361153123950585,5.0,rewire
12806,0.95,5.809474787363164,5.0,rewire
12807,1.0,4.4720282410328105,5.0,rewire
12808,1.05,2.086970591882781,8.0,rewire
12809,1.1,1.223569561034942,13.0,rewire
12810,1.2,1.1699349110013746,8.0,rewire
12811,1.3,1.0307647295327351,0.0,rewire
12812,1.4,0.973693580383072,0.0,rewire
12813,1.5,0.8296401319138813,0.0,rewire
12814,2.0,0.4116844030769669,0.0,rewire
12815,2.5,0.4768314515339484,0.0,rewire
12816,3.0,0.4284819205158972,0.0,rewire
12817,3.5,0.3819935395502142,0.0,rewire
12818,0.3,4.556256435825153,6.0,rewire
12819,0.5,4.84012377363211,5.0,rewire
12820,0.7,5.361948791318657,5.0,rewire
12821,0.8,5.8106924694917526,5.0,rewire
12822,0.9,6.487035418075396,5.0,rewire
12823,0.95,5.822295451787191,5.0,rewire
12824,1.0,4.61760211708641,5.0,rewire
12825,1.05,2.1136135230013195,14.0,rewire
12826,1.1,1.265778876516175,3.0,rewire
12827,1.2,1.1646738720841594,8.0,rewire
12828,1.3,1.0674374786706406,0.0,rewire
12829,1.4,1.0028920275209108,0.0,rewire
12830,1.5,0.8301280083863782,0.0,rewire
12831,2.0,0.5452814296426454,0.0,rewire
12832,2.5,0.4770800906071564,0.0,rewire
12833,3.0,0.334040997032113,0.0,rewire
12834,3.5,0.3743022260048868,0.0,rewire
12835,0.3,4.556256435825153,6.0,rewire
12836,0.5,4.84012377363211,5.0,rewire
12837,0.7,5.361948791318657,5.0,rewire
12838,0.8,5.8106924694917526,5.0,rewire
12839,0.9,6.487035418075396,5.0,rewire
12840,0.95,5.822295451787191,5.0,rewire
12841,1.0,4.61760211708641,5.0,rewire
12842,1.05,2.1136135230013195,14.0,rewire
12843,1.1,1.265778876516175,3.0,rewire
12844,1.2,1.1646738720841594,8.0,rewire
12845,1.3,1.0674374786706406,0.0,rewire
12846,1.4,1.0028920275209108,0.0,rewire
12847,1.5,0.8301280083863782,0.0,rewire
12848,2.0,0.5452814296426454,0.0,rewire
12849,2.5,0.4770800906071564,0.0,rewire
12850,3.0,0.334040997032113,0.0,rewire
12851,3.5,0.3743022260048868,0.0,rewire
12852,0.3,4.527697187630161,6.0,rewire
12853,0.5,4.835313598959212,5.0,rewire
12854,0.7,5.475735559005307,5.0,rewire
12855,0.8,6.186059532992072,6.0,rewire
12856,0.9,6.79942146838308,6.0,rewire
12857,0.95,6.5324760112243645,6.0,rewire
12858,1.0,4.921635841680101,5.0,rewire
12859,1.05,2.0930498897511303,14.0,rewire
12860,1.1,1.231733205541342,3.0,rewire
12861,1.2,1.2060069184270372,8.0,rewire
12862,1.3,1.0476817432316106,0.0,rewire
12863,1.4,0.9638445136485344,0.0,rewire
12864,1.5,0.8527099148801218,0.0,rewire
12865,2.0,0.5435076686007891,0.0,rewire
12866,2.5,0.4932171818724764,0.0,rewire
12867,3.0,0.3161924017935172,0.0,rewire
12868,3.5,0.354739359636153,0.0,rewire
12869,0.3,4.525122094201765,6.0,rewire
12870,0.5,4.838489985482155,5.0,rewire
12871,0.7,5.344018495557839,5.0,rewire
12872,0.8,5.698210596022479,5.0,rewire
12873,0.9,5.9740686133683845,5.0,rewire
12874,0.95,5.8815885291956445,5.0,rewire
12875,1.0,4.251858737297199,7.0,rewire
12876,1.05,1.1394652420515483,3.0,rewire
12877,1.1,1.7864337532563972,3.0,rewire
12878,1.2,1.128171434786439,8.0,rewire
12879,1.3,1.0823658124242523,0.0,rewire
12880,1.4,0.9780523463701284,0.0,rewire
12881,1.5,0.8328626621343401,0.0,rewire
12882,2.0,0.6176486051197603,0.0,rewire
12883,2.5,0.4750904303909205,0.0,rewire
12884,3.0,0.477833852265239,0.0,rewire
12885,3.5,0.3565869522553582,0.0,rewire
12886,0.3,4.5261561781009325,6.0,rewire
12887,0.5,4.839176662680218,5.0,rewire
12888,0.7,5.348146723552878,5.0,rewire
12889,0.8,5.769177378207077,5.0,rewire
12890,0.9,6.556715937595447,6.0,rewire
12891,0.95,6.0500907371265695,5.0,rewire
12892,1.0,4.446709177362919,5.0,rewire
12893,1.05,2.109753637227287,14.0,rewire
12894,1.1,1.3221295739166945,3.0,rewire
12895,1.2,1.187312852602921,8.0,rewire
12896,1.3,1.034317287165322,0.0,rewire
12897,1.4,0.9874812505980788,0.0,rewire
12898,1.5,0.8462608742174061,0.0,rewire
12899,2.0,0.5318977933030016,0.0,rewire
12900,2.5,0.4348358157886799,0.0,rewire
12901,3.0,0.4471219740581217,0.0,rewire
12902,3.5,0.4105508483082918,0.0,rewire
12903,0.3,4.5261561781009325,6.0,rewire
12904,0.5,4.839176662680218,5.0,rewire
12905,0.7,5.348146723552878,5.0,rewire
12906,0.8,5.769177378207077,5.0,rewire
12907,0.9,6.556715937595447,6.0,rewire
12908,0.95,6.0500907371265695,5.0,rewire
12909,1.0,4.446709177362919,5.0,rewire
12910,1.05,2.109753637227287,14.0,rewire
12911,1.1,1.3221295739166945,3.0,rewire
12912,1.2,1.187312852602921,8.0,rewire
12913,1.3,1.034317287165322,0.0,rewire
12914,1.4,0.9874812505980788,0.0,rewire
12915,1.5,0.8462608742174061,0.0,rewire
12916,2.0,0.5318977933030016,0.0,rewire
12917,2.5,0.4348358157886799,0.0,rewire
12918,3.0,0.4471219740581217,0.0,rewire
12919,3.5,0.4105508483082918,0.0,rewire
12920,0.3,4.530599766258213,6.0,rewire
12921,0.5,4.842231540681929,5.0,rewire
12922,0.7,5.301763499895383,5.0,rewire
12923,0.8,5.847198281579262,5.0,rewire
12924,0.9,6.215323332973508,5.0,rewire
12925,0.95,5.885440728814398,5.0,rewire
12926,1.0,4.39394429732048,5.0,rewire
12927,1.05,2.1079101391045096,14.0,rewire
12928,1.1,1.6728183638118093,3.0,rewire
12929,1.2,1.1648013789035505,8.0,rewire
12930,1.3,1.0354888538425642,0.0,rewire
12931,1.4,0.9599058317361212,0.0,rewire
12932,1.5,0.833290485511299,0.0,rewire
12933,2.0,0.531440034336142,0.0,rewire
12934,2.5,0.428175350380239,0.0,rewire
12935,3.0,0.4647932482633591,0.0,rewire
12936,3.5,0.4117168685129302,0.0,rewire
12937,0.3,4.524476025440702,6.0,rewire
12938,0.5,4.843964323615628,5.0,rewire
12939,0.7,5.361590076250916,5.0,rewire
12940,0.8,5.709973293327944,5.0,rewire
12941,0.9,6.145480599503804,5.0,rewire
12942,0.95,6.088815876448255,5.0,rewire
12943,1.0,4.4031297600850685,5.0,rewire
12944,1.05,2.087387987855241,13.0,rewire
12945,1.1,1.230650482784393,3.0,rewire
12946,1.2,1.1717760422599777,8.0,rewire
12947,1.3,1.043169663619406,0.0,rewire
12948,1.4,1.0008622473186293,0.0,rewire
12949,1.5,0.838959308217828,0.0,rewire
12950,2.0,0.5384449365490612,0.0,rewire
12951,2.5,0.4588991766246919,0.0,rewire
12952,3.0,0.3674400791059906,0.0,rewire
12953,3.5,0.3717994476474239,0.0,rewire
12954,0.3,4.527047835255936,6.0,rewire
12955,0.5,4.828754011743,5.0,rewire
12956,0.7,5.326025185948846,5.0,rewire
12957,0.8,5.777055848176934,5.0,rewire
12958,0.9,6.388368717921601,5.0,rewire
12959,0.95,6.067487673662452,5.0,rewire
12960,1.0,4.471657077884919,5.0,rewire
12961,1.05,2.056255989746305,14.0,rewire
12962,1.1,1.3260174658387474,3.0,rewire
12963,1.2,1.1738396992921662,8.0,rewire
12964,1.3,1.034507960941072,0.0,rewire
12965,1.4,0.959019741324404,0.0,rewire
12966,1.5,0.8155087477901559,0.0,rewire
12967,2.0,0.504171283697284,0.0,rewire
12968,2.5,0.412929378162798,0.0,rewire
12969,3.0,0.3505042618362464,0.0,rewire
12970,3.5,0.3307473550386458,0.0,rewire
12971,0.3,4.53837418163965,6.0,rewire
12972,0.5,4.820805253675105,5.0,rewire
12973,0.7,5.334401010200332,5.0,rewire
12974,0.8,5.757036558384352,5.0,rewire
12975,0.9,6.1361153123950585,5.0,rewire
12976,0.95,5.809474787363164,5.0,rewire
12977,1.0,4.4720282410328105,5.0,rewire
12978,1.05,2.086970591882781,8.0,rewire
12979,1.1,1.223569561034942,13.0,rewire
12980,1.2,1.1699349110013746,8.0,rewire
12981,1.3,1.0307647295327351,0.0,rewire
12982,1.4,0.973693580383072,0.0,rewire
12983,1.5,0.8296401319138813,0.0,rewire
12984,2.0,0.4116844030769669,0.0,rewire
12985,2.5,0.4768314515339484,0.0,rewire
12986,3.0,0.4284819205158972,0.0,rewire
12987,3.5,0.3819935395502142,0.0,rewire
12988,0.3,4.546370289463851,6.0,rewire
12989,0.5,4.825040901476978,5.0,rewire
12990,0.7,5.342140908450636,5.0,rewire
12991,0.8,5.861315634112555,5.0,rewire
12992,0.9,6.737622059214605,6.0,rewire
12993,0.95,6.434875411600989,6.0,rewire
12994,1.0,4.524288281669698,5.0,rewire
12995,1.05,2.105906672900064,14.0,rewire
12996,1.1,1.4739028238151484,3.0,rewire
12997,1.2,1.224621842540922,3.0,rewire
12998,1.3,1.0441437354815244,0.0,rewire
12999,1.4,0.9706079262152372,0.0,rewire
13000,1.5,0.8316311368093309,0.0,rewire
13001,2.0,0.5810910800404638,0.0,rewire
13002,2.5,0.4495843717217718,0.0,rewire
13003,3.0,0.299830114730732,0.0,rewire
13004,3.5,0.3567631827176611,0.0,rewire
13005,0.3,4.554372545330616,6.0,rewire
13006,0.5,4.834247657105778,5.0,rewire
13007,0.7,5.327714481334814,5.0,rewire
13008,0.8,5.798520030569669,5.0,rewire
13009,0.9,6.183429592839597,5.0,rewire
13010,0.95,5.862660470845699,5.0,rewire
13011,1.0,4.367704698753486,7.0,rewire
13012,1.05,2.088123697660752,14.0,rewire
13013,1.1,1.5252920254991238,3.0,rewire
13014,1.2,1.1659673423440111,8.0,rewire
13015,1.3,1.046780185575638,0.0,rewire
13016,1.4,0.9890741271787628,0.0,rewire
13017,1.5,0.8437772369970761,0.0,rewire
13018,2.0,0.5159069188829252,0.0,rewire
13019,2.5,0.4851984857658661,0.0,rewire
13020,3.0,0.3881181387702753,0.0,rewire
13021,3.5,0.3356418201697356,0.0,rewire
13022,0.3,4.537497321174231,6.0,rewire
13023,0.5,4.850323268368622,5.0,rewire
13024,0.7,5.329541185672159,5.0,rewire
13025,0.8,5.958880527007065,5.0,rewire
13026,0.9,6.276114539849833,5.0,rewire
13027,0.95,5.815574060378506,5.0,rewire
13028,1.0,4.287896323954644,7.0,rewire
13029,1.05,2.070691269897646,8.0,rewire
13030,1.1,1.3241146764254197,3.0,rewire
13031,1.2,1.155432092735223,8.0,rewire
13032,1.3,1.053113672666117,0.0,rewire
13033,1.4,1.0146892226025177,0.0,rewire
13034,1.5,0.8394848297628216,0.0,rewire
13035,2.0,0.5460571328426237,0.0,rewire
13036,2.5,0.5196374318215636,0.0,rewire
13037,3.0,0.3741197173931668,0.0,rewire
13038,3.5,0.4431808469002951,0.0,rewire
13039,0.3,4.553139522442299,6.0,rewire
13040,0.5,4.833355289680212,5.0,rewire
13041,0.7,5.358083723292344,5.0,rewire
13042,0.8,5.773518500768319,5.0,rewire
13043,0.9,6.483895780971385,5.0,rewire
13044,0.95,6.242672922592029,5.0,rewire
13045,1.0,4.4096096661355695,7.0,rewire
13046,1.05,2.107570337675235,14.0,rewire
13047,1.1,1.2656145736335551,8.0,rewire
13048,1.2,1.2084372335789493,8.0,rewire
13049,1.3,1.0541616831631715,0.0,rewire
13050,1.4,0.9833472239139924,0.0,rewire
13051,1.5,0.8291699667683983,0.0,rewire
13052,2.0,0.5274087450657298,0.0,rewire
13053,2.5,0.4885442798112441,0.0,rewire
13054,3.0,0.3309320795356081,0.0,rewire
13055,3.5,0.3634078817848967,0.0,rewire
13056,0.3,4.53292811142996,6.0,rewire
13057,0.5,4.8195871917172095,5.0,rewire
13058,0.7,5.338532353819906,5.0,rewire
